gds,png,gds_bytes,png_bytes,width,height,status,error
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u35-d52-p2-g0p05-sAREA_1/runs/trial_clock17-u35-d52-p2-g0p05-sAREA_1/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u35-d52-p2-g0p05-sAREA_1__runs__trial_clock17-u35-d52-p2-g0p05-sAREA_1__final__gds__tt_um_flowguard_stress.gds.png,2272756,44007,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u35-d52-p2-g0p05-sAREA_1/runs/trial_clock17-u35-d52-p2-g0p05-sAREA_1/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u35-d52-p2-g0p05-sAREA_1__runs__trial_clock17-u35-d52-p2-g0p05-sAREA_1__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2272756,44007,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u35-d52-p2-g0p05-sAREA_1/runs/trial_clock17-u35-d52-p2-g0p05-sAREA_1/58-klayout-streamout/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u35-d52-p2-g0p05-sAREA_1__runs__trial_clock17-u35-d52-p2-g0p05-sAREA_1__58-klayout-streamout__tt_um_flowguard_stress.klayout.gds.png,1378100,46949,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u35-d52-p2-g0p05-sAREA_1/runs/trial_clock17-u35-d52-p2-g0p05-sAREA_1/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u35-d52-p2-g0p05-sAREA_1__runs__trial_clock17-u35-d52-p2-g0p05-sAREA_1__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1378100,46949,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u35-d52-p2-g0p15-sAREA_0/runs/trial_clock17-u35-d52-p2-g0p15-sAREA_0/57-magic-streamout/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u35-d52-p2-g0p15-sAREA_0__runs__trial_clock17-u35-d52-p2-g0p15-sAREA_0__57-magic-streamout__tt_um_flowguard_stress.gds.png,2204396,44989,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u35-d52-p2-g0p15-sAREA_0/runs/trial_clock17-u35-d52-p2-g0p15-sAREA_0/57-magic-streamout/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u35-d52-p2-g0p15-sAREA_0__runs__trial_clock17-u35-d52-p2-g0p15-sAREA_0__57-magic-streamout__tt_um_flowguard_stress.magic.gds.png,2204396,44989,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u35-d52-p2-g0p15-sAREA_0/runs/trial_clock17-u35-d52-p2-g0p15-sAREA_0/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u35-d52-p2-g0p15-sAREA_0__runs__trial_clock17-u35-d52-p2-g0p15-sAREA_0__final__gds__tt_um_flowguard_stress.gds.png,2204396,44989,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u35-d52-p2-g0p15-sAREA_0/runs/trial_clock17-u35-d52-p2-g0p15-sAREA_0/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u35-d52-p2-g0p15-sAREA_0__runs__trial_clock17-u35-d52-p2-g0p15-sAREA_0__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2204396,44989,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u35-d52-p2-g0p15-sAREA_0/runs/trial_clock17-u35-d52-p2-g0p15-sAREA_0/58-klayout-streamout/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u35-d52-p2-g0p15-sAREA_0__runs__trial_clock17-u35-d52-p2-g0p15-sAREA_0__58-klayout-streamout__tt_um_flowguard_stress.klayout.gds.png,1322690,46584,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u35-d52-p2-g0p15-sAREA_0/runs/trial_clock17-u35-d52-p2-g0p15-sAREA_0/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u35-d52-p2-g0p15-sAREA_0__runs__trial_clock17-u35-d52-p2-g0p15-sAREA_0__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1322690,46584,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p0-g0p20-sAREA_0/runs/trial_clock17-u40-d38-p0-g0p20-sAREA_0/57-magic-streamout/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p0-g0p20-sAREA_0__runs__trial_clock17-u40-d38-p0-g0p20-sAREA_0__57-magic-streamout__tt_um_flowguard_stress.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p0-g0p20-sAREA_0/runs/trial_clock17-u40-d38-p0-g0p20-sAREA_0/57-magic-streamout/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p0-g0p20-sAREA_0__runs__trial_clock17-u40-d38-p0-g0p20-sAREA_0__57-magic-streamout__tt_um_flowguard_stress.magic.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p0-g0p20-sAREA_0/runs/trial_clock17-u40-d38-p0-g0p20-sAREA_0/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p0-g0p20-sAREA_0__runs__trial_clock17-u40-d38-p0-g0p20-sAREA_0__final__gds__tt_um_flowguard_stress.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p0-g0p20-sAREA_0/runs/trial_clock17-u40-d38-p0-g0p20-sAREA_0/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p0-g0p20-sAREA_0__runs__trial_clock17-u40-d38-p0-g0p20-sAREA_0__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p0-g0p20-sAREA_0/runs/trial_clock17-u40-d38-p0-g0p20-sAREA_0/58-klayout-streamout/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p0-g0p20-sAREA_0__runs__trial_clock17-u40-d38-p0-g0p20-sAREA_0__58-klayout-streamout__tt_um_flowguard_stress.klayout.gds.png,1293230,46542,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p0-g0p20-sAREA_0/runs/trial_clock17-u40-d38-p0-g0p20-sAREA_0/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p0-g0p20-sAREA_0__runs__trial_clock17-u40-d38-p0-g0p20-sAREA_0__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1293230,46542,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p0-g0p20-sAREA_2/runs/trial_clock17-u40-d38-p0-g0p20-sAREA_2/57-magic-streamout/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p0-g0p20-sAREA_2__runs__trial_clock17-u40-d38-p0-g0p20-sAREA_2__57-magic-streamout__tt_um_flowguard_stress.gds.png,2285440,44872,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p0-g0p20-sAREA_2/runs/trial_clock17-u40-d38-p0-g0p20-sAREA_2/57-magic-streamout/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p0-g0p20-sAREA_2__runs__trial_clock17-u40-d38-p0-g0p20-sAREA_2__57-magic-streamout__tt_um_flowguard_stress.magic.gds.png,2285440,44872,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p0-g0p20-sAREA_2/runs/trial_clock17-u40-d38-p0-g0p20-sAREA_2/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p0-g0p20-sAREA_2__runs__trial_clock17-u40-d38-p0-g0p20-sAREA_2__final__gds__tt_um_flowguard_stress.gds.png,2285440,44872,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p0-g0p20-sAREA_2/runs/trial_clock17-u40-d38-p0-g0p20-sAREA_2/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p0-g0p20-sAREA_2__runs__trial_clock17-u40-d38-p0-g0p20-sAREA_2__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2285440,44872,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p0-g0p20-sAREA_2/runs/trial_clock17-u40-d38-p0-g0p20-sAREA_2/58-klayout-streamout/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p0-g0p20-sAREA_2__runs__trial_clock17-u40-d38-p0-g0p20-sAREA_2__58-klayout-streamout__tt_um_flowguard_stress.klayout.gds.png,1386200,46938,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p0-g0p20-sAREA_2/runs/trial_clock17-u40-d38-p0-g0p20-sAREA_2/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p0-g0p20-sAREA_2__runs__trial_clock17-u40-d38-p0-g0p20-sAREA_2__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1386200,46938,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p1-g0p15-sAREA_2/runs/trial_clock17-u40-d38-p1-g0p15-sAREA_2/57-magic-streamout/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p1-g0p15-sAREA_2__runs__trial_clock17-u40-d38-p1-g0p15-sAREA_2__57-magic-streamout__tt_um_flowguard_stress.gds.png,2285000,44807,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p1-g0p15-sAREA_2/runs/trial_clock17-u40-d38-p1-g0p15-sAREA_2/57-magic-streamout/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p1-g0p15-sAREA_2__runs__trial_clock17-u40-d38-p1-g0p15-sAREA_2__57-magic-streamout__tt_um_flowguard_stress.magic.gds.png,2285000,44807,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p1-g0p15-sAREA_2/runs/trial_clock17-u40-d38-p1-g0p15-sAREA_2/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p1-g0p15-sAREA_2__runs__trial_clock17-u40-d38-p1-g0p15-sAREA_2__final__gds__tt_um_flowguard_stress.gds.png,2285000,44807,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p1-g0p15-sAREA_2/runs/trial_clock17-u40-d38-p1-g0p15-sAREA_2/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p1-g0p15-sAREA_2__runs__trial_clock17-u40-d38-p1-g0p15-sAREA_2__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2285000,44807,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p1-g0p15-sAREA_2/runs/trial_clock17-u40-d38-p1-g0p15-sAREA_2/58-klayout-streamout/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p1-g0p15-sAREA_2__runs__trial_clock17-u40-d38-p1-g0p15-sAREA_2__58-klayout-streamout__tt_um_flowguard_stress.klayout.gds.png,1385752,46218,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d38-p1-g0p15-sAREA_2/runs/trial_clock17-u40-d38-p1-g0p15-sAREA_2/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d38-p1-g0p15-sAREA_2__runs__trial_clock17-u40-d38-p1-g0p15-sAREA_2__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1385752,46218,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d52-p0-g0p10-sAREA_1/runs/trial_clock17-u40-d52-p0-g0p10-sAREA_1/57-magic-streamout/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d52-p0-g0p10-sAREA_1__runs__trial_clock17-u40-d52-p0-g0p10-sAREA_1__57-magic-streamout__tt_um_flowguard_stress.gds.png,2294238,45362,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d52-p0-g0p10-sAREA_1/runs/trial_clock17-u40-d52-p0-g0p10-sAREA_1/57-magic-streamout/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d52-p0-g0p10-sAREA_1__runs__trial_clock17-u40-d52-p0-g0p10-sAREA_1__57-magic-streamout__tt_um_flowguard_stress.magic.gds.png,2294238,45362,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d52-p0-g0p10-sAREA_1/runs/trial_clock17-u40-d52-p0-g0p10-sAREA_1/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d52-p0-g0p10-sAREA_1__runs__trial_clock17-u40-d52-p0-g0p10-sAREA_1__final__gds__tt_um_flowguard_stress.gds.png,2294238,45362,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d52-p0-g0p10-sAREA_1/runs/trial_clock17-u40-d52-p0-g0p10-sAREA_1/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d52-p0-g0p10-sAREA_1__runs__trial_clock17-u40-d52-p0-g0p10-sAREA_1__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2294238,45362,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d52-p0-g0p10-sAREA_1/runs/trial_clock17-u40-d52-p0-g0p10-sAREA_1/58-klayout-streamout/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d52-p0-g0p10-sAREA_1__runs__trial_clock17-u40-d52-p0-g0p10-sAREA_1__58-klayout-streamout__tt_um_flowguard_stress.klayout.gds.png,1396180,46858,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d52-p0-g0p10-sAREA_1/runs/trial_clock17-u40-d52-p0-g0p10-sAREA_1/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d52-p0-g0p10-sAREA_1__runs__trial_clock17-u40-d52-p0-g0p10-sAREA_1__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1396180,46858,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d52-p0-g0p15-sAREA_0/runs/trial_clock17-u40-d52-p0-g0p15-sAREA_0/57-magic-streamout/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d52-p0-g0p15-sAREA_0__runs__trial_clock17-u40-d52-p0-g0p15-sAREA_0__57-magic-streamout__tt_um_flowguard_stress.gds.png,2180706,45033,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d52-p0-g0p15-sAREA_0/runs/trial_clock17-u40-d52-p0-g0p15-sAREA_0/57-magic-streamout/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d52-p0-g0p15-sAREA_0__runs__trial_clock17-u40-d52-p0-g0p15-sAREA_0__57-magic-streamout__tt_um_flowguard_stress.magic.gds.png,2180706,45033,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d52-p0-g0p15-sAREA_0/runs/trial_clock17-u40-d52-p0-g0p15-sAREA_0/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d52-p0-g0p15-sAREA_0__runs__trial_clock17-u40-d52-p0-g0p15-sAREA_0__final__gds__tt_um_flowguard_stress.gds.png,2180706,45033,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d52-p0-g0p15-sAREA_0/runs/trial_clock17-u40-d52-p0-g0p15-sAREA_0/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d52-p0-g0p15-sAREA_0__runs__trial_clock17-u40-d52-p0-g0p15-sAREA_0__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2180706,45033,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d52-p0-g0p15-sAREA_0/runs/trial_clock17-u40-d52-p0-g0p15-sAREA_0/58-klayout-streamout/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d52-p0-g0p15-sAREA_0__runs__trial_clock17-u40-d52-p0-g0p15-sAREA_0__58-klayout-streamout__tt_um_flowguard_stress.klayout.gds.png,1299506,46285,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/configs/clock17-u40-d52-p0-g0p15-sAREA_0/runs/trial_clock17-u40-d52-p0-g0p15-sAREA_0/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__configs__clock17-u40-d52-p0-g0p15-sAREA_0__runs__trial_clock17-u40-d52-p0-g0p15-sAREA_0__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1299506,46285,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/runs/trial_clock15-u30-d38-p0-g0p05-sAREA_0/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__runs__trial_clock15-u30-d38-p0-g0p05-sAREA_0__final__gds__tt_um_flowguard_stress.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/runs/trial_clock15-u30-d38-p0-g0p05-sAREA_0/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__runs__trial_clock15-u30-d38-p0-g0p05-sAREA_0__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/runs/trial_clock15-u30-d38-p0-g0p05-sAREA_0/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__runs__trial_clock15-u30-d38-p0-g0p05-sAREA_0__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1304198,45906,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/runs/trial_clock17-u30-d38-p0-g0p05-sAREA_0/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__runs__trial_clock17-u30-d38-p0-g0p05-sAREA_0__final__gds__tt_um_flowguard_stress.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/runs/trial_clock17-u30-d38-p0-g0p05-sAREA_0/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__runs__trial_clock17-u30-d38-p0-g0p05-sAREA_0__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2181482,44659,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/exhaustive_clock_sweep_v1/runs/trial_clock17-u30-d38-p0-g0p05-sAREA_0/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__exhaustive_clock_sweep_v1__runs__trial_clock17-u30-d38-p0-g0p05-sAREA_0__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1304198,45906,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-flowguard_calibrated-v1/runs/trial_primary-flowguard_calibrated-cand_010/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-flowguard_calibrated-v1__runs__trial_primary-flowguard_calibrated-cand_010__final__gds__tt_um_flowguard_stress.gds.png,2204396,44989,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-flowguard_calibrated-v1/runs/trial_primary-flowguard_calibrated-cand_010/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-flowguard_calibrated-v1__runs__trial_primary-flowguard_calibrated-cand_010__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2204396,44989,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-flowguard_calibrated-v1/runs/trial_primary-flowguard_calibrated-cand_010/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-flowguard_calibrated-v1__runs__trial_primary-flowguard_calibrated-cand_010__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1322690,46584,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-flowguard_calibrated-v1/runs/trial_primary-flowguard_calibrated-cand_013/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-flowguard_calibrated-v1__runs__trial_primary-flowguard_calibrated-cand_013__final__gds__tt_um_flowguard_stress.gds.png,2208790,44529,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-flowguard_calibrated-v1/runs/trial_primary-flowguard_calibrated-cand_013/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-flowguard_calibrated-v1__runs__trial_primary-flowguard_calibrated-cand_013__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2208790,44529,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-flowguard_calibrated-v1/runs/trial_primary-flowguard_calibrated-cand_013/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-flowguard_calibrated-v1__runs__trial_primary-flowguard_calibrated-cand_013__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1328324,46338,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-flowguard_calibrated-v1/runs/trial_primary-flowguard_calibrated-cand_014/final/gds/tt_um_flowguard_stress.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-flowguard_calibrated-v1__runs__trial_primary-flowguard_calibrated-cand_014__final__gds__tt_um_flowguard_stress.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-flowguard_calibrated-v1/runs/trial_primary-flowguard_calibrated-cand_014/final/mag_gds/tt_um_flowguard_stress.magic.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-flowguard_calibrated-v1__runs__trial_primary-flowguard_calibrated-cand_014__final__mag_gds__tt_um_flowguard_stress.magic.gds.png,2173556,45177,1000,312,success,
/home/ubuntu/FlowGuard-recovery/results/primary-flowguard_calibrated-v1/runs/trial_primary-flowguard_calibrated-cand_014/final/klayout_gds/tt_um_flowguard_stress.klayout.gds,/tmp/banyancode/gds-renders/FlowGuard-recovery__results__primary-flowguard_calibrated-v1__runs__trial_primary-flowguard_calibrated-cand_014__final__klayout_gds__tt_um_flowguard_stress.klayout.gds.png,1293230,46542,1000,312,success,
